workload,format,width,offset,ext_offset,trial,eoc,ret,golden_ret,class,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
bitnet_tinyllm,mxint8,-20,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-20,0,50,1,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-20,0,50,2,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-21,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-21,0,50,1,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-21,0,50,2,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-22,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-22,0,50,1,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-22,0,50,2,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-23,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-23,0,50,1,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-23,0,50,2,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-24,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-24,0,50,1,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-24,0,50,2,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,100,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,150,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,200,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,250,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,300,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,350,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,400,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,450,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-8,0,500,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,100,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,150,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,200,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
