workload,format,vccint,trial,eoc,ret,golden_ret,class,xor,bits_diff,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
bitnet_tinyllm,mxfp8_e4m3,0.9,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.9,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.89,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.89,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.89,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.88,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.88,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.88,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.87,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.87,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.87,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.86,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.86,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.86,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.85,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.85,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.85,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.84,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.84,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.84,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.83,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.83,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.83,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.82,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.82,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.82,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.81,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.81,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.81,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.8,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.8,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.8,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.79,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.79,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.79,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.78,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.78,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.78,2,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.77,0,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.77,1,1,0,0,normal,0,0,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.77,2,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.76,0,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.76,1,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.76,2,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.75,0,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.75,1,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.75,2,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.74,0,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.74,1,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.74,2,0,0,0,crash,-1,-1,127,127,0,4294967040,0,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.73,0,0,0,0,crash,-1,-1,127,127,0,3087073279,2139062016,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.73,1,0,0,0,crash,-1,-1,127,127,0,3087073279,2139062016,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.73,2,0,0,0,crash,-1,-1,127,127,0,3087073279,2139062016,2,4,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.72,0,0,0,0,crash,-1,-1,127,255,0,3103784959,2139127679,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.72,1,0,0,0,crash,-1,-1,127,255,0,3103784959,2139062143,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.72,2,0,0,0,crash,-1,-1,127,255,0,3103784959,2139062143,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.71,0,0,0,0,crash,-1,-1,107,233,0,4294967186,0,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.71,1,0,0,0,crash,-1,-1,107,225,0,4294967186,0,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.71,2,0,0,0,crash,-1,-1,107,129,0,4294967186,0,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.7,0,0,0,0,crash,-1,-1,130,128,0,4294967287,33686018,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.7,1,0,0,0,crash,-1,-1,130,128,0,4294967286,33686018,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.7,2,0,0,0,crash,-1,-1,130,128,0,4294967286,33686018,2,0,0,0,4
bitnet_tinyllm,mxfp8_e4m3,0.69,0,0,96,0,crash,-1,-1,194,0,192,1061109759,33686210,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.69,1,0,96,0,crash,-1,-1,194,0,194,1061109759,131778,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.69,2,0,96,0,crash,-1,-1,194,0,131778,1061109759,33686210,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.68,0,1,126,0,fault,126,6,252,0,253,253,253,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.68,1,0,126,0,crash,-1,-1,253,0,253,253,253,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.68,2,1,126,0,fault,126,6,253,0,253,253,253,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.67,0,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.67,1,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.67,2,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.66,0,1,127,0,fault,127,7,255,0,1128481791,255,255,0,0,0,0,0
bitnet_tinyllm,mxfp8_e4m3,0.66,1,1,127,0,fault,127,7,255,0,1128481791,255,255,0,0,0,0,0
