format,vccint,trial,eoc,ret,golden_ret,class,xor,bits_diff,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
mxlog8_logdom,0.95,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.94,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.94,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.94,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.93,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.93,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.93,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.92,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.92,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.92,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.91,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.91,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.91,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.9,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.9,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.9,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.89,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.89,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.89,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.88,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.88,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.88,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.87,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.87,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.87,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.86,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.86,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.86,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.85,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.85,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.85,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.84,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.84,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.84,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.83,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.83,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.83,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.82,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.82,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.82,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.81,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.81,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.81,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.8,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.8,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.8,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.79,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.79,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.79,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.78,0,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.78,1,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.78,2,1,0,0,normal,0,0,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.77,0,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.77,1,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.77,2,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.76,0,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.76,1,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.76,2,0,0,0,crash,-1,-1,127,127,0,2139062141,1988000121,8,5,0,0,7
mxlog8_logdom,0.75,0,0,0,0,crash,-1,-1,127,127,0,113,0,8,3,1,16,5
mxlog8_logdom,0.75,1,0,0,0,crash,-1,-1,127,127,0,1802072437,7697777,8,1,0,0,7
mxlog8_logdom,0.75,2,0,0,0,crash,-1,-1,127,127,0,113,0,8,1,1,16,5
mxlog8_logdom,0.74,0,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.74,1,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.74,2,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.73,0,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.73,1,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.73,2,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.72,0,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
